Nome,Tamanho (KB),Link,Data de Criação
CLAS_exceptions,4,https://github.com/abapGit-tests/CLAS_exceptions,2023-09-15T13:00:22Z
study-abap,4,https://github.com/ijlalWindhi/study-abap,2023-10-19T06:20:55Z
kata.fizzbuzz,4,https://github.com/marksmith-II/kata.fizzbuzz,2023-10-10T18:32:38Z
trm-dependency,4,https://github.com/RegestaItalia/trm-dependency,2023-10-28T13:39:06Z
trm-dependant,4,https://github.com/RegestaItalia/trm-dependant,2023-10-28T13:44:15Z
ABAP-SQL-Beautifier-Backend,4,https://github.com/lukas-mb/ABAP-SQL-Beautifier-Backend,2023-10-10T18:55:01Z
May2023DeveloperChallenge,4,https://github.com/bohranooru17/May2023DeveloperChallenge,2023-05-17T05:43:37Z
abapdev-code-challenge,4,https://github.com/gnahor/abapdev-code-challenge,2023-05-11T06:07:51Z
AbapChallenge,4,https://github.com/OneShivam/AbapChallenge,2023-05-13T05:29:02Z
ABAP-cc,4,https://github.com/rajesh481/ABAP-cc,2023-05-26T15:53:32Z
SAP-Developer-Code-Challenge-,4,https://github.com/kwinzig/SAP-Developer-Code-Challenge-,2023-05-12T17:18:08Z
abap_date_converter,4,https://github.com/aakashgit/abap_date_converter,2023-07-27T04:42:22Z
SAP-ABAP,4,https://github.com/victorj42/SAP-ABAP,2023-07-10T06:22:09Z
GIT_TEST_081_2,4,https://github.com/ECHO081/GIT_TEST_081_2,2023-08-01T05:00:38Z
aie_test01,4,https://github.com/roedevries/aie_test01,2023-03-07T13:27:14Z
zdriver_car_select_2,4,https://github.com/GulcanC/zdriver_car_select_2,2023-03-30T11:48:26Z
BankingApplicationABAP,4,https://github.com/sbahad/BankingApplicationABAP,2023-05-02T19:35:12Z
Prem,4,https://github.com/premkasina9/Prem,2023-05-11T10:14:10Z
ABAPCC202305W3,4,https://github.com/Yoloyoda/ABAPCC202305W3,2023-05-30T13:00:11Z
abap_cr_util,4,https://github.com/manwell77/abap_cr_util,2023-05-04T11:22:27Z
ABAP-Challenge,4,https://github.com/MikitaMez/ABAP-Challenge,2023-05-14T20:12:10Z
sdcc,4,https://github.com/jerrywong-sap/sdcc,2023-05-10T23:31:50Z
langton_ant,4,https://github.com/Pastafahndung/langton_ant,2022-11-30T17:25:22Z
itab-aggregation,4,https://github.com/Sadullah-TANRIKULU/itab-aggregation,2022-11-06T11:08:41Z
itab-basics,4,https://github.com/Sadullah-TANRIKULU/itab-basics,2022-11-05T12:26:20Z
testabap,4,https://github.com/sun-tassein/testabap,2022-11-21T22:51:45Z
DOMA_with_exit,4,https://github.com/abapGit-tests/DOMA_with_exit,2023-01-16T15:28:20Z
PartnerBootcampCCM,4,https://github.com/Mani-P-S/PartnerBootcampCCM,2023-01-30T04:36:29Z
Comandos-ABAP,4,https://github.com/WesleyConstantino/Comandos-ABAP,2023-01-03T14:18:28Z
FirstABAPRepo,4,https://github.com/Sadullah-TANRIKULU/FirstABAPRepo,2023-01-25T06:18:55Z
Calculo-IMC,4,https://github.com/TiagoNatali/Calculo-IMC,2024-04-08T22:35:19Z
abap-flights-report,4,https://github.com/nailtonvital/abap-flights-report,2024-04-17T22:46:38Z
abap_practice,4,https://github.com/saklayenahmed/abap_practice,2024-05-24T03:48:11Z
CadastraAlunoABAP,4,https://github.com/Wandersontr01/CadastraAlunoABAP,2024-05-17T17:28:16Z
Calculator,4,https://github.com/Draugr793/Calculator,2024-06-21T08:32:05Z
AAA,4,https://github.com/dusansoko/AAA,2024-06-16T15:13:00Z
abap_programs,4,https://github.com/aslanchex/abap_programs,2024-06-04T09:20:59Z
REPO-BHG-ABAPGIT,4,https://github.com/jnicolas-barcelo/REPO-BHG-ABAPGIT,2024-06-20T09:05:05Z
ZTEST_GIT,4,https://github.com/bernardchan19/ZTEST_GIT,2024-03-06T13:05:54Z
abapgit,4,https://github.com/orgildorj/abapgit,2024-04-16T09:50:46Z
ABAP-Codes,4,https://github.com/LucasTMB/ABAP-Codes,2024-04-22T11:57:22Z
Employee-Report,4,https://github.com/EfeA24/Employee-Report,2024-04-01T22:52:26Z
ABAPOne,4,https://github.com/XuefengZhu/ABAPOne,2024-04-03T09:23:25Z
ZDMEE_CA,4,https://github.com/EnbridgeGit/ZDMEE_CA,2024-04-19T19:11:30Z
test6921,4,https://github.com/pokrakam/test6921,2024-04-30T18:02:01Z
FUNC_using_CLAS,4,https://github.com/abapGit-tests/FUNC_using_CLAS,2024-04-20T05:42:45Z
Order-Header-Display,4,https://github.com/zacjr8/Order-Header-Display,2024-01-30T10:19:03Z
CoreABAP,4,https://github.com/jthebat/CoreABAP,2024-01-15T02:08:12Z
swe2-evt-handling,4,https://github.com/zvikesh/swe2-evt-handling,2024-01-25T19:41:08Z
abapGit-breaking-oo-pull,4,https://github.com/stockbal/abapGit-breaking-oo-pull,2024-01-16T16:29:14Z
Test,4,https://github.com/Deloitte-DCM-Test/Test,2024-02-29T15:28:20Z
ABAP,4,https://github.com/DiegoSN1/ABAP,2024-02-22T17:18:16Z
Material_Processing_Report,4,https://github.com/VenkataSuryaPrakash4/Material_Processing_Report,2024-02-12T12:40:17Z
saputils,4,https://github.com/ramprasadburugu/saputils,2024-03-05T20:00:24Z
ZMB_SELECTION_SCREEN,4,https://github.com/Mouad-MB10/ZMB_SELECTION_SCREEN,2023-11-25T11:21:02Z
DEBUG_PPF_OS,4,https://github.com/clemens1994/DEBUG_PPF_OS,2023-11-25T20:55:28Z
abap-4-in-a-row,4,https://github.com/Dominik23/abap-4-in-a-row,2023-11-14T22:29:19Z
batch_input,4,https://github.com/seda-yaman/batch_input,2023-11-27T15:04:14Z
ZGITTEST,4,https://github.com/saurabhakumbhare/ZGITTEST,2023-12-12T16:21:37Z
CoreABAP,4,https://github.com/ABAPMachine/CoreABAP,2023-12-30T03:29:43Z
ZAS_004,4,https://github.com/Atalaysendur/ZAS_004,2023-12-28T13:43:14Z
abapgit-zdatedim,4,https://github.com/igor-sangulin/abapgit-zdatedim,2023-12-18T08:00:57Z
Z_LOG_UTILS,3,https://github.com/ABAP-Lib/Z_LOG_UTILS,2023-10-23T15:29:31Z
Delete-Old-Data-From-AppServer,3,https://github.com/Khamzadev/Delete-Old-Data-From-AppServer,2024-07-31T10:23:44Z
ZJM_XCO,3,https://github.com/jonathanmaidstone/ZJM_XCO,2025-07-16T07:38:55Z
ABAP-Internal-Table-Aggregation,3,https://github.com/DamianVDM/ABAP-Internal-Table-Aggregation,2025-07-06T05:50:10Z
Abap-AutomaticFieldCatalog,3,https://github.com/Butch3476/Abap-AutomaticFieldCatalog,2025-07-13T22:13:13Z
Developments,3,https://github.com/Sudhee92/Developments,2025-07-14T10:45:21Z
zcl_flt,3,https://github.com/ricardopsj/zcl_flt,2025-06-08T13:03:23Z
ABAP-Empleados,3,https://github.com/AlanRA6/ABAP-Empleados,2025-06-04T18:02:00Z
Z_DETALHES_VOO.ABAP,3,https://github.com/Madaleno03/Z_DETALHES_VOO.ABAP,2025-06-25T15:49:52Z
zabapgit_opcc,3,https://github.com/FUCJUL77/zabapgit_opcc,2025-06-10T07:33:59Z
Interview-s-preparation,3,https://github.com/Ollisi/Interview-s-preparation,2025-06-26T08:57:01Z
EHO_YEMEKHANE_EXIT,3,https://github.com/Evoakyuz/EHO_YEMEKHANE_EXIT,2025-06-25T06:18:08Z
Z_JOIN_COMPANHIAS.ABAP,3,https://github.com/Madaleno03/Z_JOIN_COMPANHIAS.ABAP,2025-07-02T17:33:31Z
abap-code,3,https://github.com/Rishitkesharwani/abap-code,2025-07-22T03:55:19Z
abapgittest1,3,https://github.com/HAMDAOUI-MOHAMMED/abapgittest1,2025-05-12T09:19:25Z
http-test,3,https://github.com/fabianlupa/http-test,2025-05-20T18:18:18Z
ABAP-List-Viewer-OO,3,https://github.com/LilianRaissa/ABAP-List-Viewer-OO,2023-02-09T03:27:41Z
ABAP,3,https://github.com/alejandrobracho1/ABAP,2023-02-27T14:00:07Z
CLD400_CCM_IST000,3,https://github.com/reinierschoeman/CLD400_CCM_IST000,2023-02-08T12:46:31Z
Competitive-Programming-in-ABAP,3,https://github.com/JozsefSzikszai/Competitive-Programming-in-ABAP,2023-02-08T14:05:06Z
ZGCO_INTERNALT_1,3,https://github.com/GulcanC/ZGCO_INTERNALT_1,2023-03-31T11:37:02Z
GSMP,3,https://github.com/abapGit-tests/GSMP,2023-03-15T11:06:25Z
s4h_code_migration,3,https://github.com/xiajiqiang666/s4h_code_migration,2023-03-21T08:15:53Z
zdriver_car_select_1,3,https://github.com/GulcanC/zdriver_car_select_1,2023-03-30T09:30:49Z
CLD400,3,https://github.com/Chasanghyeok/CLD400,2022-11-02T06:35:29Z
CLD400,3,https://github.com/Limyirang/CLD400,2022-11-02T06:35:33Z
EasySAPABAP,3,https://github.com/heinzesimon/EasySAPABAP,2022-11-28T07:16:52Z
TEST_BEACON,3,https://github.com/mbtools/TEST_BEACON,2022-12-03T01:32:59Z
method_change,3,https://github.com/larshp/method_change,2022-12-08T14:44:58Z
SAPC,3,https://github.com/abapGit-tests/SAPC,2022-12-23T08:11:51Z
Clone_Project,3,https://github.com/amalaravind123/Clone_Project,2023-01-24T03:33:48Z
Abap,3,https://github.com/Magozero0/Abap,2023-01-05T21:15:19Z
CLD400,3,https://github.com/snowrain10/CLD400,2022-11-02T06:35:40Z
SAMC,3,https://github.com/abapGit-tests/SAMC,2022-11-10T19:49:43Z
CLD400,3,https://github.com/PARK-0/CLD400,2022-11-02T06:35:35Z
CLD400,3,https://github.com/winter1028/CLD400,2022-11-02T06:35:38Z
MAIL_ATTCH_EXCEL_BY_ALV,3,https://github.com/Sgudkov/MAIL_ATTCH_EXCEL_BY_ALV,2022-11-09T09:22:20Z
CLD400,3,https://github.com/ymin875/CLD400,2022-11-02T06:35:41Z
SAP-Archive,3,https://github.com/Sanju2919/SAP-Archive,2022-11-15T09:28:15Z
CLD400,3,https://github.com/etnayahanmail/CLD400,2022-11-02T06:35:33Z
Relatorio-ALV-Orientado-a-Objetos,3,https://github.com/WesleyConstantino/Relatorio-ALV-Orientado-a-Objetos,2022-09-19T12:51:14Z
zguis_abap_tests,3,https://github.com/raaleksandr/zguis_abap_tests,2022-10-16T07:04:12Z
CLD400_CCM,3,https://github.com/etnaya/CLD400_CCM,2022-10-31T22:46:19Z
SAP_send_spool,3,https://github.com/Arezki-kaki/SAP_send_spool,2022-10-11T08:57:29Z
ZTEST_03,3,https://github.com/schnellmann40/ZTEST_03,2022-10-28T12:51:00Z
Test_02,3,https://github.com/schnellmann40/Test_02,2022-10-28T05:40:36Z
HTTP_HANDLER,3,https://github.com/WUEHR/HTTP_HANDLER,2022-10-26T15:30:19Z
RedSkrible,3,https://github.com/RedSkrible/RedSkrible,2022-10-13T09:19:54Z
definetablefunction,3,https://github.com/Chrisvb13/definetablefunction,2025-02-06T16:50:19Z
S4_BACKUP_FILE_UPLOAD_DOWNLOAD,3,https://github.com/vikas75saxena/S4_BACKUP_FILE_UPLOAD_DOWNLOAD,2025-02-11T02:56:48Z
Orientado-a-Objeto-ABAP,3,https://github.com/Iupina/Orientado-a-Objeto-ABAP,2024-08-01T23:33:03Z
AbapTeamTest,3,https://github.com/cagriyalniz/AbapTeamTest,2024-09-19T08:02:30Z
common-dev,3,https://github.com/yasin199111/common-dev,2023-03-30T06:49:30Z
ABAPObjectTest,3,https://github.com/Sam-Typing/ABAPObjectTest,2023-04-18T10:38:45Z
tempoabap01,3,https://github.com/tempo0101/tempoabap01,2023-04-14T04:25:10Z
abapGit,3,https://github.com/yatinvparab/abapGit,2023-05-11T08:29:32Z
stvarv,3,https://github.com/Shnurko/stvarv,2025-03-01T12:29:44Z
ABAP-Basics,3,https://github.com/Ivan-Minev/ABAP-Basics,2025-03-19T13:13:53Z
Z_BC_DYNAM_UTILS,3,https://github.com/ABAP-Lib/Z_BC_DYNAM_UTILS,2025-03-31T15:04:27Z
abap-junction,3,https://github.com/shadab-alam-dhl/abap-junction,2025-03-31T13:11:26Z
ID10T,3,https://github.com/mbtools/ID10T,2025-04-10T10:38:33Z
EHO_NEW_EXIT,3,https://github.com/Evoakyuz/EHO_NEW_EXIT,2025-04-17T06:28:31Z
Modularization-Technique-Function-Module,3,https://github.com/Samarth-Kadu/Modularization-Technique-Function-Module,2025-04-28T09:28:51Z
issue-7208,3,https://github.com/mbtools/issue-7208,2025-04-12T08:51:30Z
seidor1,3,https://github.com/mathius26/seidor1,2024-05-28T20:15:50Z
abapsac,3,https://github.com/sachin-developer/abapsac,2024-05-24T06:21:41Z
ABAPTravelAppPublic,3,https://github.com/katepj/ABAPTravelAppPublic,2024-05-13T15:50:59Z
uccp,3,https://github.com/larshp/uccp,2024-05-25T08:11:07Z
PS_ZUTIL,3,https://github.com/arunava850/PS_ZUTIL,2024-05-15T16:01:13Z
ALV-Tabela-Clientes,3,https://github.com/Wandersontr01/ALV-Tabela-Clientes,2024-05-17T17:55:01Z
flp_plugin_header_new_BES_Steampunk,3,https://github.com/javs12-87/flp_plugin_header_new_BES_Steampunk,2024-12-05T00:49:30Z
ABAP-File-Processing-Optimization,3,https://github.com/HTS-CEO/ABAP-File-Processing-Optimization,2025-01-15T05:49:53Z
Package_YAK1_NEW,3,https://github.com/AdityaVirulkar/Package_YAK1_NEW,2024-01-25T05:15:56Z
ABAPGIT,3,https://github.com/USERSAP/ABAPGIT,2024-02-20T03:48:23Z
Ponto,3,https://github.com/juan85no/Ponto,2024-03-15T15:43:49Z
S4HC_Dev_ARG,3,https://github.com/AnnieRG/S4HC_Dev_ARG,2024-03-16T21:57:48Z
S4HExport,3,https://github.com/smtpsantiago/S4HExport,2024-03-14T20:53:28Z
Calculo-idade,3,https://github.com/TiagoNatali/Calculo-idade,2024-03-24T21:14:40Z
sap_counting_challenge,3,https://github.com/rodrigonoal/sap_counting_challenge,2024-04-15T13:11:48Z
ZS4D100_JPVV,3,https://github.com/jpvelezv/ZS4D100_JPVV,2024-04-15T16:42:02Z
Z_ONLINESHOP_017,3,https://github.com/nawakan/Z_ONLINESHOP_017,2023-10-25T11:02:15Z
CLAS_KEY_USER,3,https://github.com/abapGit-tests/CLAS_KEY_USER,2023-10-20T08:21:23Z
Curso-SAP-ABAP,3,https://github.com/Sak-s/Curso-SAP-ABAP,2025-02-18T15:40:00Z
abaphello,3,https://github.com/KuchnowskiP/abaphello,2025-02-25T15:13:11Z
ABAPDesignPattern,3,https://github.com/s-cbrunn/ABAPDesignPattern,2015-10-15T14:24:27Z
ZGIT_TEST,3,https://github.com/kaven-lu/ZGIT_TEST,2016-10-21T00:21:04Z
testespro2,3,https://github.com/bpinaffi/testespro2,2017-03-10T19:16:01Z
sitfra_2017,3,https://github.com/ceedee666/sitfra_2017,2017-03-26T18:20:50Z
0615,3,https://github.com/issuca81/0615,2023-06-15T06:35:47Z
Abap-Challenge-Week-3,3,https://github.com/BrunoVelascoBerenger/Abap-Challenge-Week-3,2023-06-05T19:28:35Z
abap_git,3,https://github.com/LitsCon/abap_git,2023-06-05T11:14:31Z
AG_S4_O2C_SUPER,3,https://github.com/sindhu-anbalagan/AG_S4_O2C_SUPER,2023-08-22T14:01:58Z
abap-frontend-files,3,https://github.com/MBartsch71/abap-frontend-files,2023-08-02T06:38:30Z
zscreens_introducao,3,https://github.com/mikeferreiraz/zscreens_introducao,2023-09-27T19:22:20Z
VSCodeRepo,3,https://github.com/alokranjanct333/VSCodeRepo,2023-09-29T11:08:44Z
Practise,3,https://github.com/VenkataSuryaPrakash4/Practise,2023-10-13T16:42:43Z
abap-code-challenge,3,https://github.com/Atashovic/abap-code-challenge,2023-05-15T06:51:02Z
ABAP-Challenge,3,https://github.com/AmauryVanEspen/ABAP-Challenge,2023-05-11T08:15:25Z
ABAPChallenge,3,https://github.com/giric34/ABAPChallenge,2023-05-16T13:37:44Z
ZCO2INV3,3,https://github.com/MaximKaufmann/ZCO2INV3,2023-05-06T08:37:55Z
abap-eml,3,https://github.com/ashish32patel/abap-eml,2023-05-08T05:36:18Z
REP_001,3,https://github.com/roy1sun/REP_001,2023-05-06T10:58:57Z
0615,3,https://github.com/sungwoon84/0615,2023-06-15T06:35:54Z
ABAP-Code-Challenge,3,https://github.com/vannipa/ABAP-Code-Challenge,2023-06-04T12:47:15Z
scn-abap_code_challenge,3,https://github.com/neocluster/scn-abap_code_challenge,2023-05-21T16:37:29Z
abapCodeChallenge2023,3,https://github.com/pokrakam/abapCodeChallenge2023,2023-05-17T20:15:35Z
SAPDevelopersCodeChallenge_May23_Week3,3,https://github.com/EcemYalim/SAPDevelopersCodeChallenge_May23_Week3,2023-05-28T10:52:10Z
Automatizacao-de-Boletos,3,https://github.com/LilianRaissa/Automatizacao-de-Boletos,2023-05-22T19:05:11Z
AbapChallengeW3,3,https://github.com/giric34/AbapChallengeW3,2023-05-26T14:16:30Z
ABAP-Challenge,3,https://github.com/sahilnandimedala/ABAP-Challenge,2023-05-11T07:01:34Z
abapossw2,3,https://github.com/ravish-garg/abapossw2,2023-05-24T22:52:07Z
abap_helloworld,3,https://github.com/tammielm/abap_helloworld,2023-05-19T08:23:50Z
abap002,3,https://github.com/leocaogit/abap002,2018-09-15T03:08:31Z
abapBDS,3,https://github.com/ivangurin/abapBDS,2018-09-29T09:55:33Z
abapBSP,3,https://github.com/ivangurin/abapBSP,2018-09-29T09:58:22Z
abapBank,3,https://github.com/ivangurin/abapBank,2018-09-29T09:53:41Z
abapBI,3,https://github.com/ivangurin/abapBI,2018-09-29T09:56:53Z
abapXML,3,https://github.com/ivangurin/abapXML,2018-09-29T10:40:42Z
ZSORTING_ALGORITHMS,3,https://github.com/abeljohny/ZSORTING_ALGORITHMS,2018-09-30T17:18:24Z
Progressao-Geometrica,3,https://github.com/Ronalves/Progressao-Geometrica,2018-10-24T00:55:27Z
prometheus,3,https://github.com/larshp/prometheus,2018-05-13T11:02:44Z
testonrepo2,3,https://github.com/eprudden/testonrepo2,2018-05-29T17:54:22Z
Mastering-SAP-ABAP,3,https://github.com/nikhilborkar/Mastering-SAP-ABAP,2018-06-15T08:33:25Z
soundcheck,3,https://github.com/Keller-Michael/soundcheck,2018-07-01T18:30:53Z
test_repo,3,https://github.com/lkuennemann/test_repo,2018-07-13T10:18:07Z
Ultron,3,https://github.com/killmonger8539/Ultron,2018-07-06T06:14:23Z
OrgKeyRepo,3,https://github.com/MBABAP/OrgKeyRepo,2018-08-02T08:43:20Z
abapgit,3,https://github.com/Gieslerl2506/abapgit,2018-09-19T18:30:43Z
zmsg,3,https://github.com/maxfreck/zmsg,2017-11-30T11:27:57Z
Insurance,3,https://github.com/Teng-Long/Insurance,2017-12-08T08:22:09Z
itab2html,3,https://github.com/sap-russia/itab2html,2017-12-27T11:15:24Z
zalex_test_general,3,https://github.com/columnidalex/zalex_test_general,2017-12-27T03:13:34Z
test_tags,3,https://github.com/christianguenter3/test_tags,2018-01-02T21:28:15Z
abap_test1,3,https://github.com/michi80/abap_test1,2018-01-31T14:31:20Z
ybc902,3,https://github.com/mhaopacheco/ybc902,2018-02-04T17:27:38Z
sitbne,3,https://github.com/grahamrobbo/sitbne,2018-02-22T09:20:01Z
IBSolution_tst,3,https://github.com/JJordanov/IBSolution_tst,2017-04-06T07:38:51Z
ABAP,3,https://github.com/sudarshan29/ABAP,2017-06-26T06:20:33Z
ABAP2,3,https://github.com/apradas/ABAP2,2017-07-06T14:00:22Z
Y_PRUEBA_ABAP,3,https://github.com/kneeyyzz/Y_PRUEBA_ABAP,2017-07-28T07:11:01Z
abapGIT-Online,3,https://github.com/Draugr793/abapGIT-Online,2017-08-18T07:04:02Z
testeAbap,3,https://github.com/WenderAmaro/testeAbap,2017-09-21T18:21:14Z
abapGitRepo,3,https://github.com/Draugr793/abapGitRepo,2017-09-08T09:29:54Z
Z_JRSN_MASS_SO_TEXT,3,https://github.com/jrnunes/Z_JRSN_MASS_SO_TEXT,2017-10-27T19:44:52Z
z_test,3,https://github.com/t-drotleff/z_test,2019-10-04T08:32:17Z
abapProject,3,https://github.com/mahmoudadel/abapProject,2019-10-01T09:04:14Z
testmirror3,3,https://github.com/bibber0612/testmirror3,2019-10-31T06:58:47Z
abap-code-snippets,3,https://github.com/KrzysztofZak/abap-code-snippets,2019-10-22T14:59:20Z
abap-string-util,3,https://github.com/00500500/abap-string-util,2019-10-08T11:54:56Z
ABAPGit_TEST,3,https://github.com/mvm-sap/ABAPGit_TEST,2019-10-16T10:10:17Z
FUGR_text_elements,3,https://github.com/abapGit-tests/FUGR_text_elements,2019-10-29T13:54:12Z
PROG_with_text_elmnt,3,https://github.com/abapGit-tests/PROG_with_text_elmnt,2019-10-29T13:46:35Z
z_git_test,3,https://github.com/arcanist123/z_git_test,2019-05-26T12:15:38Z
sap_devx,3,https://github.com/abinbaby/sap_devx,2019-05-14T16:47:16Z
abap,3,https://github.com/kevnpessoa/abap,2019-06-27T20:57:34Z
curr_conv2external,3,https://github.com/matsukawar/curr_conv2external,2019-06-01T12:21:31Z
ZABAP_TRANSFORM,3,https://github.com/I065282/ZABAP_TRANSFORM,2019-07-02T16:51:38Z
ABAPTest,3,https://github.com/JordiPay/ABAPTest,2019-07-12T11:24:50Z
test-switch,3,https://github.com/fabianlupa/test-switch,2019-07-13T12:35:50Z
ABAP-Code-Review-Master,3,https://github.com/mvm1711/ABAP-Code-Review-Master,2019-09-30T09:38:31Z
INTF_using_DTEL,3,https://github.com/abapGit-tests/INTF_using_DTEL,2019-01-02T05:32:31Z
hfdp-abap,3,https://github.com/VanDerSam/hfdp-abap,2019-02-02T09:09:08Z
abapGit,3,https://github.com/thealexanderas/abapGit,2019-02-14T12:02:52Z
CLAS_textpool,3,https://github.com/abapGit-tests/CLAS_textpool,2019-03-13T09:08:35Z
codejam,3,https://github.com/bhnsaco/codejam,2019-05-13T11:37:21Z
bunkai-Aachen,3,https://github.com/mathiassiewert/bunkai-Aachen,2019-05-25T09:46:58Z
abapgit_test,3,https://github.com/sasbau/abapgit_test,2019-05-25T09:32:26Z
trial_git,3,https://github.com/santu-tmk/trial_git,2019-05-13T11:34:41Z
Carros_por_Interface,3,https://github.com/Ronalves/Carros_por_Interface,2018-10-16T14:21:33Z
sitMUC2018,3,https://github.com/gepparta/sitMUC2018,2018-10-13T17:59:37Z
GIT1,3,https://github.com/EmanElmogy/GIT1,2018-10-04T11:16:06Z
abapgit_issue2004,3,https://github.com/pokrakam/abapgit_issue2004,2018-10-15T11:03:17Z
hello-world,3,https://github.com/frankjentsch/hello-world,2018-11-20T15:29:29Z
abapGit_Test,3,https://github.com/Nitr091/abapGit_Test,2018-12-06T14:26:53Z
type_ref_to,3,https://github.com/larshp/type_ref_to,2018-12-07T11:02:04Z
ABAPGIT_SOTR,3,https://github.com/i317513/ABAPGIT_SOTR,2018-12-19T02:11:55Z
myFirstRepo,3,https://github.com/archer4sap/myFirstRepo,2020-06-09T05:47:41Z
abap,3,https://github.com/THM-MA/abap,2020-06-26T16:40:19Z
ABAPGIT---Online,3,https://github.com/GIT-REPOSITORY-TEST/ABAPGIT---Online,2020-06-23T07:29:17Z
test,3,https://github.com/kvskesari/test,2020-06-26T21:52:00Z
SAP_CLD400,3,https://github.com/neooblaster/SAP_CLD400,2020-06-03T14:28:09Z
SOTRtest,3,https://github.com/pokrakam/SOTRtest,2020-07-24T07:57:57Z
ZPACK_DDIC,3,https://github.com/kvskesari/ZPACK_DDIC,2020-07-03T05:03:12Z
TRAN_Parameter,3,https://github.com/abapGit-tests/TRAN_Parameter,2020-07-01T14:55:22Z
apack1,3,https://github.com/sandraros/apack1,2020-04-18T08:43:30Z
ABAPHelloWorld,3,https://github.com/2littleF/ABAPHelloWorld,2020-04-08T09:46:45Z
remove_test,3,https://github.com/ROBERTKAO/remove_test,2020-04-16T09:05:01Z
tictactoe,3,https://github.com/HKAMUSINSKI/tictactoe,2020-04-25T20:21:34Z
public_test,3,https://github.com/ROBERTKAO/public_test,2020-04-28T10:32:09Z
ABAPGitTest,3,https://github.com/velu2020/ABAPGitTest,2020-04-28T11:35:21Z
abap_test,3,https://github.com/ashutyson/abap_test,2020-05-19T09:37:47Z
abap,3,https://github.com/niralaakkan/abap,2020-06-08T06:04:58Z
VendorPlanCode,3,https://github.com/mark-washick/VendorPlanCode,2020-01-21T20:30:29Z
SAP-Create-Excel-Dynamically,3,https://github.com/mariosumd/SAP-Create-Excel-Dynamically,2020-02-13T10:19:29Z
abap,3,https://github.com/leo-skinner/abap,2020-02-10T18:25:21Z
ABAP_GIT_TESTPROJ,3,https://github.com/PRawat11/ABAP_GIT_TESTPROJ,2020-03-02T08:31:47Z
ABAP_CCM,3,https://github.com/creyj/ABAP_CCM,2020-03-21T12:43:08Z
ABAP_GIT_PEP2,3,https://github.com/sasidhar46/ABAP_GIT_PEP2,2020-04-24T08:00:16Z
apack10,3,https://github.com/sandraros/apack10,2020-04-18T08:43:52Z
20200429,3,https://github.com/ROBERTKAO/20200429,2020-04-29T01:35:16Z
SAP_GITS_SYNC,3,https://github.com/RPANDAY87/SAP_GITS_SYNC,2019-11-28T05:00:35Z
abapgit_workflow,3,https://github.com/vedvishwa/abapgit_workflow,2019-11-10T09:57:06Z
hello-world,3,https://github.com/ioannisprogakis/hello-world,2019-11-04T13:05:48Z
abapMultiplyToy,3,https://github.com/pokrakam/abapMultiplyToy,2019-11-20T20:51:26Z
abapgit_onpremise_code,3,https://github.com/ssrajkumar2016/abapgit_onpremise_code,2019-12-18T11:20:11Z
adventofcode_abap,3,https://github.com/tobiaszgithub/adventofcode_abap,2019-12-03T07:42:50Z
abapgit,3,https://github.com/Grif0n/abapgit,2020-01-14T11:08:27Z
Swisslog,3,https://github.com/FrankPleinies/Swisslog,2020-01-13T09:49:42Z
ag-bug2,3,https://github.com/sbcgua/ag-bug2,2021-01-23T14:20:08Z
ABAP_CODE,3,https://github.com/aliuppal/ABAP_CODE,2021-01-11T21:13:13Z
abapgit_repo1,3,https://github.com/gaurav1621/abapgit_repo1,2021-02-12T06:23:24Z
abapgit_prog_text_elements,3,https://github.com/yellappam/abapgit_prog_text_elements,2021-02-10T02:56:00Z
git_test,3,https://github.com/vinitharaj84/git_test,2021-02-25T13:08:23Z
YABAPGIT_PKG1,3,https://github.com/yellappam/YABAPGIT_PKG1,2021-02-18T05:27:54Z
printing_to_abap_console,3,https://github.com/s7oev/printing_to_abap_console,2021-02-01T15:57:19Z
ABAP,3,https://github.com/bastimaa/ABAP,2021-02-09T10:53:49Z
abap-ZID_ADOBE,3,https://github.com/indevo/abap-ZID_ADOBE,2020-11-02T15:15:11Z
to_be_deleted,3,https://github.com/shubhamWaghmare-sap/to_be_deleted,2020-11-09T13:23:59Z
sk_abapgit_test,3,https://github.com/sahajkoroth/sk_abapgit_test,2020-12-25T20:08:07Z
adventofcode-2020-abap,3,https://github.com/christofferberg79/adventofcode-2020-abap,2020-12-13T14:39:36Z
ABAP_GIT_12_17,3,https://github.com/alokranjanct333/ABAP_GIT_12_17,2020-12-17T06:23:01Z
Santa_Claus_and_Christmas_Elves,3,https://github.com/Keller-Michael/Santa_Claus_and_Christmas_Elves,2020-12-06T14:27:38Z
ZTESTABAP3,3,https://github.com/razins/ZTESTABAP3,2020-12-18T15:23:17Z
abapgit_eclipse,3,https://github.com/prst9916/abapgit_eclipse,2021-01-28T00:08:42Z
ztest,3,https://github.com/manu02323/ztest,2020-10-19T21:32:33Z
shubh,3,https://github.com/sbkondekar/shubh,2020-10-01T16:12:29Z
ZABAPGIT,3,https://github.com/manu02323/ZABAPGIT,2020-10-21T14:55:55Z
TEST_SWITCH_BRANCH,3,https://github.com/mbtools-archive/TEST_SWITCH_BRANCH,2020-10-28T01:12:10Z
SAP_ABAP,3,https://github.com/heng1986325/SAP_ABAP,2020-11-17T09:19:53Z
